# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar  9 15:43:57 2021
#
# User preference: *
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_massj not null)
# CONSTRAINT:  order by pl_controv_flag desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_locale:    Discovery Locale
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_massjerr1:   Planet Mass [Jupiter Mass] Upper Unc.
# COLUMN pl_massjerr2:   Planet Mass [Jupiter Mass] Lower Unc.
# COLUMN pl_massjlim:    Planet Mass [Jupiter Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HATS-52 b,HATS-52,1,1,Transit,2017,Ground,HATSouth,0,1.36665436,0.00000094,-0.00000094,0,1.382,0.086,-0.086,0,711.93920,47.67450,-47.67450,0,2.24000,0.15000,-0.15000,0,1834,73,-73,0,,6010.00,150.00,-150.00,0,1.11,0.05,-0.05,0,1.200,1.500,-1.100,0,555.1340000,6.0570000,-6.0570000,13.6269000,0.0002540,-0.0002540
HATS-53 b,HATS-53,1,1,Transit,2017,Ground,HATSouth,0,3.85377680,0.00000380,-0.00000380,0,1.340,0.056,-0.056,0,189.10885,28.28687,-28.28687,0,0.59500,0.08900,-0.08900,0,1312,25,-25,0,,5644.00,94.00,-94.00,0,0.96,0.04,-0.04,0,9.000,1.900,-1.900,0,585.7700000,8.5010000,-8.2650000,13.6564000,0.0002050,-0.0002050
HATS-54 b,HATS-54,1,1,Transit,2019,Ground,HATSouth,0,2.54418280,0.00000430,-0.00000430,0,1.067,0.052,-0.052,0,241.55080,31.78300,-31.78300,0,0.76000,0.10000,-0.10000,0,1625,22,-22,0,,5702.00,26.00,-26.00,0,1.10,0.02,-0.02,0,6.600,0.760,-0.760,0,748.5850000,22.6650000,-21.3920000,13.7762000,0.0003780,-0.0003780
HATS-55 b,HATS-55,1,1,Transit,2019,Ground,HATSouth,0,4.20420010,0.00000330,-0.00000330,0,1.251,0.026,-0.026,0,292.72143,24.15508,-24.15508,0,0.92100,0.07600,-0.07600,0,1367,10,-10,0,,6214.00,36.00,-36.00,0,1.20,0.01,-0.01,0,0.400,0.290,-0.130,0,609.8380000,6.0990000,-5.9820000,13.3498000,0.0002600,-0.0002600
HATS-56 b,HATS-56,1,1,Transit,2019,Ground,HATSouth,0,4.32479900,0.00002700,-0.00002700,0,1.688,0.039,-0.055,0,191.33366,11.12405,-11.12405,0,0.60200,0.03500,-0.03500,0,1902,16,-16,0,,6536.00,31.00,-31.00,0,1.57,0.02,-0.02,0,1.894,0.077,-0.077,0,564.4090000,11.5130000,-11.0700000,11.4877000,0.0007700,-0.0007700
HATS-57 b,HATS-57,1,1,Transit,2019,Ground,HATSouth,0,2.35062100,0.00000130,-0.00000130,0,1.139,0.028,-0.028,0,1000.21101,23.20159,-23.20159,0,3.14700,0.07300,-0.07300,0,1413,10,-10,0,,5587.00,19.00,-19.00,0,1.03,0.02,-0.03,0,2.500,1.500,-1.100,0,279.4850000,3.1180000,-3.0500000,12.1816000,0.0007430,-0.0007430
HATS-58 A b,HATS-58 A,2,1,Transit,2019,Ground,HATSouth,0,4.21808960,0.00000890,-0.00000890,0,1.095,0.062,-0.062,0,327.36490,73.10090,-73.10090,0,1.03000,0.23000,-0.23000,0,1721,34,-34,0,,7175.00,54.00,-54.00,0,1.46,0.04,-0.04,0,0.310,0.330,-0.200,0,403.5910000,,,11.7679000,0.0014610,-0.0014610
HATS-59 b,HATS-59,1,2,Transit,2018,Ground,HATSouth,0,5.41608100,0.00001600,-0.00001600,0,1.126,0.077,-0.077,0,256.17098,21.93027,-21.93027,0,0.80600,0.06900,-0.06900,0,1128,40,-40,0,,5670.00,91.00,-91.00,0,1.04,0.04,-0.04,0,4.300,2.300,-2.300,0,642.8840000,13.9400000,-13.3710000,13.7854000,0.0002200,-0.0002200
HATS-6 b,HATS-6,1,1,Transit,2015,Ground,HATSouth,0,3.32527250,0.00000210,-0.00000210,0,0.998,0.019,-0.019,0,101.38777,22.24810,-22.24810,0,0.31900,0.07000,-0.07000,0,713,5,-5,0,M1 V,3724.00,18.00,-18.00,0,0.57,0.02,-0.03,0,8.100,4.300,-4.300,0,169.3180000,1.0650000,-1.0510000,14.3601000,0.0002750,-0.0002750
HATS-60 b,HATS-60,1,1,Transit,2018,Ground,HATSouth,0,3.56082900,0.00003200,-0.00003200,0,1.153,0.053,-0.053,0,210.40346,17.48065,-17.48065,0,0.66200,0.05500,-0.05500,0,1528,11,-11,0,,5688.00,20.00,-20.00,0,1.10,0.01,-0.02,0,7.550,0.700,-0.300,0,486.4740000,8.5840000,-8.2960000,12.5004000,0.0002630,-0.0002630
HATS-61 b,HATS-61,1,1,Transit,2018,Ground,HATSouth,0,7.81795300,0.00002400,-0.00002400,0,1.195,0.067,-0.067,0,1080.62200,44.49620,-44.49620,0,3.40000,0.14000,-0.14000,0,1226,7,-7,0,,5542.00,21.00,-21.00,0,1.08,0.01,-0.01,0,8.900,0.310,-0.410,0,679.7610000,8.7320000,-8.5180000,13.0682000,0.0002590,-0.0002590
HATS-62 b,HATS-62,1,1,Transit,2018,Ground,HATSouth,0,3.27688370,0.00000330,-0.00000330,0,1.055,0.025,-0.025,0,56.89157,,,0,0.17900,,,0,1237,12,-12,0,,5416.00,19.00,-13.00,0,0.90,0.01,-0.01,0,9.550,0.990,-1.550,0,523.0670000,10.4260000,-10.0330000,13.8321000,0.0002960,-0.0002960
HATS-63 b,HATS-63,1,1,Transit,2018,Ground,HATSouth,0,3.05665270,0.00000490,-0.00000490,0,1.207,0.039,-0.039,0,305.11680,38.13960,-38.13960,0,0.96000,0.12000,-0.12000,0,1398,9,-9,0,,5627.00,18.00,-18.00,0,0.93,0.02,-0.02,0,10.300,1.100,-1.100,0,623.2320000,6.0920000,-5.9770000,13.7213000,0.0002200,-0.0002200
HATS-64 b,HATS-64,1,1,Transit,2018,Ground,HATSouth,0,4.90889700,0.00001300,-0.00001300,0,1.679,0.081,-0.081,0,305.11680,63.56600,-63.56600,0,0.96000,0.20000,-0.20000,0,1793,27,-27,0,,6554.00,27.00,-27.00,0,1.56,0.03,-0.03,0,1.861,0.097,-0.180,0,1080.1500000,42.2500000,-39.2400000,12.8390000,0.0002450,-0.0002450
HATS-65 b,HATS-65,2,1,Transit,2018,Ground,HATSouth,0,3.10516100,0.00000160,-0.00000160,0,1.501,0.050,-0.050,0,260.93843,26.37989,-26.37989,0,0.82100,0.08300,-0.08300,0,1634,18,-18,0,,6277.00,30.00,-30.00,0,1.26,0.03,-0.03,0,1.780,0.550,-0.550,0,493.3200000,12.6190000,-12.0150000,12.3793000,0.0004400,-0.0004400
HATS-66 b,HATS-66,1,1,Transit,2018,Ground,HATSouth,0,3.14143910,0.00000740,-0.00000740,0,1.411,0.084,-0.084,0,1694.03390,216.12440,-216.12440,0,5.33000,0.68000,-0.68000,0,1998,21,-21,0,,6626.00,35.00,-35.00,0,1.41,0.02,-0.02,0,2.170,0.160,-0.110,0,1477.9800000,36.6000000,-34.9000000,14.0086000,0.0002630,-0.0002630
HATS-67 b,HATS-67,1,1,Transit,2018,Ground,HATSouth,0,1.60917880,0.00000400,-0.00000400,0,1.685,0.047,-0.047,0,460.85350,38.13960,-38.13960,0,1.45000,0.12000,-0.12000,0,2193,22,-22,0,,6594.00,33.00,-33.00,0,1.44,0.02,-0.02,0,0.510,0.240,-0.240,0,960.1090000,24.0250000,-22.9000000,13.5596000,0.0002080,-0.0002080
HATS-68 b,HATS-68,1,1,Transit,2018,Ground,HATSouth,0,3.58622020,0.00000470,-0.00000470,0,1.232,0.039,-0.029,0,410.00070,18.75197,-18.75197,0,1.29000,0.05900,-0.05900,0,1741,12,-12,0,,6147.00,22.00,-22.00,0,1.35,0.01,-0.01,0,3.020,0.110,-0.110,0,603.9550000,10.3710000,-10.0340000,12.1631000,0.0001860,-0.0001860
HATS-69 b,HATS-69,1,1,Transit,2018,Ground,HATSouth,0,2.22525770,0.00000190,-0.00000190,0,0.945,0.022,-0.022,0,183.38791,,,0,0.57700,,,0,1296,7,-7,0,,5137.00,16.00,-16.00,0,0.89,0.01,-0.02,0,8.000,1.800,-1.300,0,414.5370000,3.5450000,-3.4870000,13.7643000,0.0002040,-0.0002040
HATS-7 b,HATS-7,1,1,Transit,2015,Ground,HATSouth,0,3.18531500,0.00000540,-0.00000540,0,0.563,0.046,-0.034,0,39.09309,4.44962,-4.44962,0,0.12300,0.01400,-0.01400,0,,,,,,4985.00,50.00,-50.00,0,0.85,0.03,-0.03,0,7.800,5.000,-5.000,0,240.7070000,1.6490000,-1.6280000,13.0499000,0.0003450,-0.0003450
HATS-7 b,HATS-7,1,1,Transit,2015,Ground,HATSouth,0,3.18531500,0.00000540,-0.00000540,0,0.563,0.046,-0.034,0,38.13960,3.81396,-3.81396,0,0.12000,0.01200,-0.01200,0,1084,32,-32,0,K2,4985.00,50.00,-50.00,0,0.85,0.03,-0.03,0,7.800,5.000,-5.000,0,240.7070000,1.6490000,-1.6280000,13.0499000,0.0003450,-0.0003450
HATS-70 b,HATS-70,1,1,Transit,2019,Ground,HATSouth,0,1.88823780,0.00000150,-0.00000150,0,1.384,0.079,-0.074,0,4100.00700,572.09400,-508.52800,0,12.90000,1.80000,-1.60000,0,2730,140,-160,0,,7930.00,630.00,-820.00,0,1.78,0.12,-0.12,0,0.810,0.500,-0.330,0,1458.8300000,68.6000000,-62.8100000,12.5860000,0.0002060,-0.0002060
HATS-71 b,HATS-71,1,1,Transit,2020,Ground,HATSouth,0,3.79552020,0.00000100,-0.00000100,0,1.024,0.018,-0.018,0,117.59710,76.27920,-76.27920,0,0.37000,0.24000,-0.24000,0,587,2,-2,0,M3 V,3405.00,10.00,-10.00,0,0.49,0.01,-0.01,0,3.200,3.800,-1.500,0,140.2250000,0.8650000,-0.8550000,15.3512000,0.0004680,-0.0004680
HATS-72 b,HATS-72,1,1,Transit,2020,Ground,HATSouth,0,7.32794740,0.00000160,-0.00000160,0,0.722,0.003,-0.003,0,39.85588,1.23954,-1.23954,0,0.12540,0.00390,-0.00390,0,739,2,-2,0,,4656.10,8.90,-8.90,0,0.73,0.00,0.00,0,12.170,0.240,-0.450,0,127.5890000,0.6140000,-0.6090000,12.0725000,0.0002780,-0.0002780
HATS-8 b,HATS-8,1,1,Transit,2015,Ground,HATSouth,0,3.58389300,0.00001000,-0.00001000,0,0.873,0.120,-0.075,0,46.08535,8.26358,-8.26358,0,0.14500,0.02600,-0.02600,0,,,,,,5679.00,50.00,-50.00,0,1.06,0.04,-0.04,0,5.100,1.700,-1.700,0,794.6370000,19.4120000,-18.5240000,14.3370000,0.0002870,-0.0002870
HATS-8 b,HATS-8,1,1,Transit,2015,Ground,HATSouth,0,3.58389300,0.00001000,-0.00001000,0,0.873,0.123,-0.075,0,43.86054,6.03877,-6.03877,0,0.13800,0.01900,-0.01900,0,1324,79,-38,0,,5679.00,50.00,-50.00,0,1.06,0.04,-0.04,0,5.100,1.700,-1.700,0,794.6370000,19.4120000,-18.5240000,14.3370000,0.0002870,-0.0002870
HATS-9 b,HATS-9,1,1,Transit,2015,Ground,HATSouth,0,1.91530730,0.00000520,-0.00000520,0,1.065,0.098,-0.098,0,266.02371,9.21707,-9.21707,0,0.83700,0.02900,-0.02900,0,1823,52,-35,0,,5366.00,70.00,-70.00,0,1.03,0.04,-0.04,0,10.800,1.500,-1.500,0,638.7000000,12.6330000,-12.1600000,13.0983000,0.0005480,-0.0005480
HATS-9 b,HATS-9,1,1,Transit,2015,Ground,HATSouth,0,1.91531100,0.00000094,-0.00000094,0,1.172,0.010,-0.010,0,259.34928,12.07754,-12.07754,0,0.81600,0.03800,-0.03800,0,,,,,,5494.00,84.28,-175.61,0,0.96,0.11,-0.13,0,,,,,638.7000000,12.6330000,-12.1600000,13.0983000,0.0005480,-0.0005480
HATS-9 b,HATS-9,1,1,Transit,2015,Ground,HATSouth,0,1.91530730,0.00000520,-0.00000520,0,1.065,0.098,-0.098,0,261.57409,13.03103,-12.39537,0,0.82300,0.04100,-0.03900,0,,,,,,5366.00,70.00,-70.00,0,1.03,0.04,-0.04,0,10.800,1.500,-1.500,0,638.7000000,12.6330000,-12.1600000,13.0983000,0.0005480,-0.0005480
HD 106315 b,HD 106315,1,2,Transit,2017,Space,K2,0,9.55237000,0.00089000,-0.00089000,0,0.218,0.015,-0.015,0,12.60000,3.20000,-3.20000,0,0.03964,0.01007,-0.01007,0,1153,25,-25,0,F5 V,6327.00,48.00,-48.00,0,1.09,0.04,-0.04,0,4.480,0.960,-0.960,0,109.3530000,0.6910000,-0.6810000,8.8884100,0.0002510,-0.0002510
HD 106315 c,HD 106315,1,2,Transit,2017,Space,K2,0,21.05704000,0.00046000,-0.00046000,0,0.388,0.021,-0.021,0,15.20000,3.70000,-3.70000,0,0.04782,0.01164,-0.01164,0,886,20,-20,0,F5 V,6327.00,48.00,-48.00,0,1.09,0.04,-0.04,0,4.480,0.960,-0.960,0,109.3530000,0.6910000,-0.6810000,8.8884100,0.0002510,-0.0002510
HD 110113 b,HD 110113,1,2,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0,2.54100000,0.00050000,-0.00100000,0,0.183,0.011,-0.011,0,4.55000,0.62000,-0.62000,0,0.01432,0.00195,-0.00195,0,1371,14,-14,0,G,5732.00,50.00,-50.00,0,1.00,0.06,-0.06,0,4.000,0.500,-0.500,0,106.3070000,0.7240000,-0.7150000,9.9103600,0.0004520,-0.0004520
HD 128311 c,HD 128311,1,2,Radial Velocity,2005,Ground,W. M. Keck Observatory,0,921.53800000,1.15000000,-1.15000000,0,,,,,1204.25787,293.67492,-137.30256,0,3.78900,0.92400,-0.43200,0,,,,,,,,,,0.83,0.01,-0.01,0,0.960,,,1,16.3292000,0.0199000,-0.0198000,7.1671900,0.0005370,-0.0005370
HD 136352 b,HD 136352,1,3,Radial Velocity,2019,Ground,La Silla Observatory,0,11.57779000,0.00091000,-0.00110000,0,0.132,0.005,-0.005,0,4.62000,0.45000,-0.44000,0,0.01454,0.00142,-0.00138,0,911,18,-18,0,,5850.00,100.00,-100.00,0,0.91,0.06,-0.05,0,8.200,3.200,-3.100,0,14.6820000,0.0199000,-0.0198000,5.4849500,0.0015675,-0.0015675
HD 136352 c,HD 136352,1,3,Radial Velocity,2019,Ground,La Silla Observatory,0,27.59090000,0.00280000,-0.00310000,0,0.233,0.007,-0.007,0,11.29000,0.73000,-0.69000,0,0.03552,0.00230,-0.00217,0,682,14,-13,0,,5850.00,100.00,-100.00,0,0.91,0.06,-0.05,0,8.200,3.200,-3.100,0,14.6820000,0.0199000,-0.0198000,5.4849500,0.0015675,-0.0015675
HD 1397 b,HD 1397,1,1,Transit,2018,Space,Transiting Exoplanet Survey Satellite (TESS),0,11.53533000,0.00079000,-0.00080000,0,1.026,0.025,-0.027,0,131.89945,6.35660,-6.35660,0,0.41500,0.02000,-0.02000,0,1228,10,-10,0,,5521.00,60.00,-60.00,0,1.32,0.04,-0.05,0,4.510,0.500,-0.500,0,79.5702000,0.1738000,-0.1731000,7.5933600,0.0002780,-0.0002780
HD 1397 b,HD 1397,1,1,Transit,2018,Space,Transiting Exoplanet Survey Satellite (TESS),0,11.53660000,0.00030000,-0.00030000,0,1.023,0.013,-0.013,0,116.64361,6.99226,-7.31009,0,0.36700,0.02200,-0.02300,0,1519,35,-35,0,,5474.00,80.00,-80.00,0,1.26,0.03,-0.03,0,4.460,0.250,-0.250,0,79.5702000,0.1738000,-0.1731000,7.5933600,0.0002780,-0.0002780
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87598000,,,0,0.654,0.060,-0.045,0,114.10097,6.99226,-6.67443,0,0.35900,0.02200,-0.02100,0,1634,90,-23,0,,6160.00,50.00,-50.00,0,1.29,0.06,-0.05,0,1.900,0.900,-0.900,0,75.8643000,0.1740000,-0.1733000,8.0141600,0.0003820,-0.0003820
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87589110,0.00000250,-0.00000250,0,0.813,0.027,-0.025,0,116.95700,4.13200,-4.44900,0,0.36800,0.01300,-0.01400,0,,,,,,6160.00,50.00,-50.00,0,1.34,0.02,-0.02,0,2.600,0.300,-0.200,0,75.8643000,0.1740000,-0.1733000,8.0141600,0.0003820,-0.0003820
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87589000,0.00000200,-0.00000200,0,0.740,0.020,-0.020,0,120.77540,19.06980,-19.06980,0,0.38000,0.06000,-0.06000,0,,,,,,6179.00,15.00,-15.00,0,1.42,0.33,-0.33,0,,,,,75.8643000,0.1740000,-0.1733000,8.0141600,0.0003820,-0.0003820
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87589160,0.00000140,-0.00000140,0,0.811,0.029,-0.027,0,102.34126,4.44962,-3.81396,0,0.32200,0.01400,-0.01200,0,,,,,,6160.00,50.00,-50.00,0,1.34,0.02,-0.02,0,2.600,0.200,-0.200,0,75.8643000,0.1740000,-0.1733000,8.0141600,0.0003820,-0.0003820
HD 149026 b,HD 149026,1,1,Radial Velocity,2005,Ground,Subaru Telescope,0,2.87589110,0.00000250,-0.00000250,0,0.610,0.099,-0.072,0,113.14748,4.13179,-3.49613,0,0.35600,0.01300,-0.01100,0,1626,69,-37,0,,6147.00,50.00,-50.00,0,1.27,0.04,-0.03,0,1.200,1.100,-1.500,0,75.8643000,0.1740000,-0.1733000,8.0141600,0.0003820,-0.0003820
HD 15337 b,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,4.75615000,0.00017000,-0.00017000,0,0.146,0.005,-0.005,0,7.51000,1.09000,-1.01000,0,0.02363,0.00343,-0.00318,0,1001,12,-12,0,K1 V,5125.00,50.00,-50.00,0,0.90,0.03,-0.03,0,5.100,0.800,-0.800,0,44.8155000,0.0707000,-0.0704000,8.8559800,0.0001780,-0.0001780
HD 15337 b,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,4.75642000,0.00021000,-0.00020000,0,0.152,0.005,-0.005,0,7.20000,0.81000,-0.81000,0,0.02265,0.00255,-0.00255,0,1006,13,-14,0,,5131.00,74.00,-74.00,0,0.85,0.04,-0.03,0,7.500,4.200,-4.400,0,44.8155000,0.0707000,-0.0704000,8.8559800,0.0001780,-0.0001780
HD 15337 c,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,17.17840000,0.00160000,-0.00150000,0,0.225,0.009,-0.009,0,8.79000,1.68000,-1.68000,0,0.02766,0.00529,-0.00529,0,656,8,-9,0,,5131.00,74.00,-74.00,0,0.85,0.04,-0.03,0,7.500,4.200,-4.400,0,44.8155000,0.0707000,-0.0704000,8.8559800,0.0001780,-0.0001780
HD 15337 c,HD 15337,1,2,Transit,2019,Space,Transiting Exoplanet Survey Satellite (TESS),0,17.17840000,0.00160000,-0.00160000,0,0.213,0.011,-0.011,0,8.11000,1.82000,-1.69000,0,0.02552,0.00573,-0.00532,0,642,10,-10,0,K1 V,5125.00,50.00,-50.00,0,0.90,0.03,-0.03,0,5.100,0.800,-0.800,0,44.8155000,0.0707000,-0.0704000,8.8559800,0.0001780,-0.0001780
HD 17156 b,HD 17156,1,1,Radial Velocity,2007,Ground,Subaru Telescope,0,21.21639790,0.00001590,-0.00001590,0,1.095,0.020,-0.020,0,1014.15300,10.48800,-10.48800,0,3.19100,0.03300,-0.03300,0,,,,,,,,,,1.27,0.02,-0.02,0,3.380,0.200,-0.470,0,78.0863000,0.2397000,-0.2383000,8.0329800,0.0003500,-0.0003500
HD 17156 b,HD 17156,1,1,Radial Velocity,2007,Ground,Subaru Telescope,0,21.21639800,0.00001600,-0.00001600,0,1.087,0.007,-0.007,0,1028.18005,10.17056,-10.17056,0,3.23500,0.03200,-0.03200,0,,,,,,6079.00,80.00,-80.00,0,1.27,0.02,-0.02,0,3.370,0.200,-0.470,0,78.0863000,0.2397000,-0.2383000,8.0329800,0.0003500,-0.0003500
HD 17156 b,HD 17156,1,1,Radial Velocity,2007,Ground,Subaru Telescope,0,21.21639800,0.00001600,-0.00001600,0,1.065,0.036,-0.036,0,1036.76146,36.23262,-36.23262,0,3.26200,0.11400,-0.11400,0,883,11,-11,0,,6079.00,56.00,-56.00,0,1.30,0.07,-0.07,0,2.800,1.200,-0.700,0,78.0863000,0.2397000,-0.2383000,8.0329800,0.0003500,-0.0003500
HD 17156 b,HD 17156,1,1,Radial Velocity,2007,Ground,Subaru Telescope,0,21.21663000,0.00045000,-0.00045000,0,1.100,0.030,-0.030,0,1115.58330,66.74430,-66.74430,0,3.51000,0.21000,-0.21000,0,,,,,,6040.00,24.00,-24.00,0,1.41,0.12,-0.12,0,,,,,78.0863000,0.2397000,-0.2383000,8.0329800,0.0003500,-0.0003500
HD 17156 b,HD 17156,1,1,Radial Velocity,2007,Ground,Subaru Telescope,0,21.21663000,0.00045000,-0.00045000,0,1.020,0.080,-0.080,0,1023.37000,25.43000,-25.43000,0,3.22000,0.08000,-0.08000,0,,,,,,6100.00,75.00,-75.00,0,1.24,0.03,-0.03,0,2.800,1.000,-1.000,0,78.0863000,0.2397000,-0.2383000,8.0329800,0.0003500,-0.0003500
HD 183579 b,HD 183579,1,1,Transit,2021,Space,Transiting Exoplanet Survey Satellite (TESS),0,17.47127800,0.00005800,-0.00006000,0,0.317,0.013,-0.011,0,19.70000,4.00000,-3.90000,0,0.06198,0.01259,-0.01227,0,769,17,-13,0,,5788.00,44.00,-44.00,0,1.03,0.03,-0.03,0,2.600,1.400,-1.200,0,57.2651000,0.1875000,-0.1864000,8.5154900,0.0002590,-0.0002590
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.21857578,0.00000080,-0.00000080,0,1.151,0.038,-0.038,0,365.50450,12.39537,-12.39537,0,1.15000,0.03900,-0.03900,0,1191,20,-20,0,,5050.00,50.00,-50.00,0,0.84,0.04,-0.04,0,1.400,4.900,-1.900,0,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.21857300,,,0,1.138,0.027,-0.027,0,363.58200,18.11600,-18.11600,0,1.14400,0.05700,-0.05600,0,1201,13,-12,0,,5040.00,50.00,-50.00,0,0.81,0.05,-0.05,0,6.800,5.200,-4.400,0,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.21857567,0.00000015,-0.00000015,0,1.130,0.010,-0.010,0,359.14790,25.42640,-25.42640,0,1.13000,0.08000,-0.08000,0,,,,,,5052.00,16.00,-16.00,0,0.79,0.08,-0.08,0,,,,,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.21857520,0.00000008,-0.00000008,0,1.138,0.027,-0.027,0,356.92309,14.30235,-14.30235,0,1.12300,0.04500,-0.04500,0,,,,,,5040.00,50.00,-50.00,0,0.81,0.05,-0.05,0,6.800,5.200,-4.400,0,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.21900000,0.00050000,-0.00050000,0,1.260,0.030,-0.030,0,365.49000,12.71000,-12.71000,0,1.15000,0.04000,-0.04000,0,,,,,,5050.00,50.00,-50.00,0,0.82,0.03,-0.03,0,,,,,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.21857700,0.00000900,-0.00001000,0,1.119,0.038,-0.038,0,370.58978,16.52716,-15.57367,0,1.16600,0.05200,-0.04900,0,1209,11,-11,0,,5050.00,20.00,-20.00,0,0.81,0.04,-0.04,0,,,,,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
HD 189733 b,HD 189733,2,1,Radial Velocity,2005,Ground,Haute-Provence Observatory,0,2.20000000,,,0,1.100,,,0,349.60000,,,0,1.10000,,,0,1200,,,0,K0-2 V,,,,,,,,,,,,,19.7638000,0.0128000,-0.0127000,7.4143200,0.0003740,-0.0003740
